# TradeSchool Phase W1 — libm parity artifact
# Produced by backend/scripts/measure_libm_parity.py; the Kotlin-side contract is in
# backend/scripts/measure_libm_parity_kotlin_side.md (runnable reference: kotlin_side/).
# Columns: fn, input, numpy, libm — each an IEEE-754 double's exact bit pattern, big-endian.
# `numpy` is the value the goldens were captured from and the value a port must reproduce.
# `libm` is math.exp/math.log, i.e. the platform C library, recorded so the artifact shows
# whether NumPy's own kernel IS the libm on the machine that produced it.
# SAMPLE: 20049 of 2034617 distinct inputs (even stride over the sorted domain, both endpoints, plus every numpy/libm disagreement). Regenerate the complete stream with --full; verify it against the summary's digests.
fn	input	numpy	libm
log	0x407d1800efca4938	0x4018928c1b340942	0x4018928c1b340942
log	0x407d199e7ba67135	0x401892c4f506f5be	0x401892c4f506f5be
log	0x407d1b456214e840	0x401892ff14c5f2d5	0x401892ff14c5f2d5
log	0x407d1cadd232ac41	0x401893309c2ef08c	0x401893309c2ef08c
log	0x407d1e33d341ddf8	0x4018936630f7f1fd	0x4018936630f7f1fd
log	0x407d1fc6d777ed71	0x4018939d8c769023	0x4018939d8c769023
log	0x407d213d8cd192ad	0x401893d101dc941a	0x401893d101dc941a
log	0x407d22ba4fd846f8	0x40189405496da24f	0x40189405496da24f
log	0x407d242663774345	0x4018943744064330	0x4018943744064330
log	0x407d25c6de14209f	0x401894706d2ed6ee	0x401894706d2ed6ee
log	0x407d27806edb0a40	0x401894ad0448dd0f	0x401894ad0448dd0f
log	0x407d28d8fb8948a9	0x401894dc48f71884	0x401894dc48f71884
log	0x407d2a2ce6ba4867	0x4018950ae8df5593	0x4018950ae8df5593
log	0x407d2bcfe018dd00	0x401895445dcf7059	0x401895445dcf7059
log	0x407d2d7cb9d14f66	0x4018957f2a23e823	0x4018957f2a23e823
log	0x407d2ef0a081f0f1	0x401895b224dbb701	0x401895b224dbb701
log	0x407d30682b041731	0x401895e59cbba39c	0x401895e59cbba39c
log	0x407d31dc13e95e2d	0x4018961892a78355	0x4018961892a78355
log	0x407d33473133f608	0x4018964a519ae7c4	0x4018964a519ae7c4
log	0x407d34e5275c4d5a	0x4018968304e4346b	0x4018968304e4346b
log	0x407d367aedf903a4	0x401896ba961ab72c	0x401896ba961ab72c
log	0x407d37e965b56d13	0x401896ecc2b57772	0x401896ecc2b57772
log	0x407d39871d907c64	0x40189725647a1ddf	0x40189725647a1ddf
log	0x407d3b1fe02e4f82	0x4018975d556e08a9	0x4018975d556e08a9
log	0x407d3c5ebfe1dfcf	0x40189788f715436f	0x40189788f715436f
log	0x407d3dd0d5cdbdd3	0x401897bb9846738e	0x401897bb9846738e
log	0x407d3f843c725133	0x401897f725bedb9e	0x401897f725bedb9e
log	0x407d41093ad1d4a8	0x4018982c57586cef	0x4018982c57586cef
log	0x407d426e37446343	0x4018985d2604c983	0x4018985d2604c983
log	0x407d43e1a7056ab5	0x4018988febfe7587	0x4018988febfe7587
log	0x407d453f736b816e	0x401898bfba77e6d9	0x401898bfba77e6d9
log	0x407d469c698faadb	0x401898ef696fdb0d	0x401898ef696fdb0d
log	0x407d47fdf94792d5	0x4018991fb70cd834	0x4018991fb70cd834
log	0x407d496b58b9755d	0x401899519f5e3ef3	0x401899519f5e3ef3
log	0x407d4acef8cd2b88	0x40189982308002bc	0x40189982308002bc
log	0x407d4bea27e80164	0x401899a8db574b2a	0x401899a8db574b2a
log	0x407d4d456812c71a	0x401899d843abefab	0x401899d843abefab
log	0x407d4eb53914a001	0x40189a0a7860e142	0x40189a0a7860e142
log	0x407d500bf62dd510	0x40189a393e922f2b	0x40189a393e922f2b
log	0x407d513b13e133d5	0x40189a629ab1eda2	0x40189a629ab1eda2
log	0x407d5281a6da4746	0x40189a8f285ce78b	0x40189a8f285ce78b
log	0x407d53dcb1c1294c	0x40189abe7ec5b05d	0x40189abe7ec5b05d
log	0x407d555066fd9f19	0x40189af1300c035a	0x40189af1300c035a
log	0x407d569374d6d30c	0x40189b1d3ca73576	0x40189b1d3ca73576
log	0x407d580bf90d12fe	0x40189b509109f7ec	0x40189b509109f7ec
log	0x407d59389b6e7013	0x40189b798b4c5511	0x40189b798b4c5511
log	0x407d5a9053b5504f	0x40189ba862f6ef56	0x40189ba862f6ef56
log	0x407d5bf12163e57c	0x40189bd8754fac81	0x40189bd8754fac81
log	0x407d5d45a2799be4	0x40189c06d8808f7a	0x40189c06d8808f7a
log	0x407d5e9d51ce1aec	0x40189c35a87d16fd	0x40189c35a87d16fd
log	0x407d60097f5311e9	0x40189c6740b5dd4c	0x40189c6740b5dd4c
log	0x407d617fb6d74ce0	0x40189c9a346b3c49	0x40189c9a346b3c49
log	0x407d62a491c2d37e	0x40189cc2126a1cad	0x40189cc2126a1cad
log	0x407d63d194f74a87	0x40189ceb0b13a196	0x40189ceb0b13a196
log	0x407d650195b94c27	0x40189d146a46ab0e	0x40189d146a46ab0e
log	0x407d666478787b2e	0x40189d44b4129ea4	0x40189d44b4129ea4
log	0x407d679e4ddca1fa	0x40189d6f65febdff	0x40189d6f65febdff
log	0x407d68ed51c58035	0x40189d9cf7a6d115	0x40189d9cf7a6d115
log	0x407d6a79cdf94953	0x40189dd2e325ef22	0x40189dd2e325ef22
log	0x407d6bcfaba08515	0x40189e015ecfea48	0x40189e015ecfea48
log	0x407d6d1481883788	0x40189e2d87bb6a76	0x40189e2d87bb6a76
log	0x407d6e3261b8badb	0x40189e546332a354	0x40189e546332a354
log	0x407d6f8a69d4cc94	0x40189e8324547f1d	0x40189e8324547f1d
log	0x407d707ab8a84961	0x40189ea3cb90a174	0x40189ea3cb90a174
log	0x407d71f17f3b2e45	0x40189ed6b640ab53	0x40189ed6b640ab53
log	0x407d72fa464ffaf3	0x40189efaadafb36e	0x40189efaadafb36e
log	0x407d743d885a0d2d	0x40189f2695039978	0x40189f2695039978
log	0x407d7588a4a15742	0x40189f538b69d3d5	0x40189f538b69d3d5
log	0x407d76f6296b9896	0x40189f852ba7b3e1	0x40189f852ba7b3e1
log	0x407d7866903c1965	0x40189fb72daa09b1	0x40189fb72daa09b1
log	0x407d79dcc5b2d229	0x40189fe9f6f9b74c	0x40189fe9f6f9b74c
log	0x407d7b56549e9f0c	0x4018a01d321b0fe5	0x4018a01d321b0fe5
log	0x407d7cbe8577a0d6	0x4018a04e0f8f042a	0x4018a04e0f8f042a
log	0x407d7e0bb9062ff1	0x4018a07b41975d80	0x4018a07b41975d80
log	0x407d7f774cbdbfdb	0x4018a0ac901b5ee1	0x4018a0ac901b5ee1
log	0x407d80c380ba6d5c	0x4018a0d99b51d4b7	0x4018a0d99b51d4b7
log	0x407d81f5cd70419a	0x4018a10321a26f2a	0x4018a10321a26f2a
log	0x407d83511dfb48bd	0x4018a132355ca942	0x4018a132355ca942
log	0x407d849fe72384f1	0x4018a15f944b13ab	0x4018a15f944b13ab
log	0x407d85c094504215	0x4018a186b1e97347	0x4018a186b1e97347
log	0x407d871654a77fd7	0x4018a1b4fea980bb	0x4018a1b4fea980bb
log	0x407d887084173f8a	0x4018a1e3e30f156d	0x4018a1e3e30f156d
log	0x407d8a0555b7c993	0x4018a21ab5ec2d66	0x4018a21ab5ec2d66
log	0x407d8b3f747a7a88	0x4018a2453e495655	0x4018a2453e495655
log	0x407d8cb92528c355	0x4018a2785fd792c7	0x4018a2785fd792c7
log	0x407d8e3812836872	0x4018a2ac344a3739	0x4018a2ac344a3739
log	0x407d8fda2aafa694	0x4018a2e4c84a439c	0x4018a2e4c84a439c
log	0x407d917a6d0d7422	0x4018a31d199c0563	0x4018a31d199c0563
log	0x407d92eea8d7e092	0x4018a34f737513bd	0x4018a34f737513bd
log	0x407d9464cb6ece7e	0x4018a3820ca8a53f	0x4018a3820ca8a53f
log	0x407d95b3edc7dfdb	0x4018a3af5d753d58	0x4018a3af5d753d58
log	0x407d969387992c08	0x4018a3cd985f71a7	0x4018a3cd985f71a7
log	0x407d97b0ed9b0d23	0x4018a3f42cd4e2eb	0x4018a3f42cd4e2eb
log	0x407d98fd3f509ff4	0x4018a4211730c2e1	0x4018a4211730c2e1
log	0x407d9a06cdcb5d54	0x4018a444fa1fa988	0x4018a444fa1fa988
log	0x407d9b15abe94768	0x4018a469937f9a61	0x4018a469937f9a61
log	0x407d9c343d41f9df	0x4018a4904a8521cd	0x4018a4904a8521cd
log	0x407d9d8f94f7ff7e	0x4018a4bf357e8c9a	0x4018a4bf357e8c9a
log	0x407d9eeae0f75000	0x4018a4ee1cbccbf7	0x4018a4ee1cbccbf7
log	0x407da065f49ab235	0x4018a5214c4462dd	0x4018a5214c4462dd
log	0x407da19fe26ba701	0x4018a54bade6a288	0x4018a54bade6a288
log	0x407da2ff51ec8804	0x4018a57b1db62a31	0x4018a57b1db62a31
log	0x407da4611e1b8087	0x4018a5aadcec318c	0x4018a5aadcec318c
log	0x407da5c9c9a809b2	0x4018a5db8747495f	0x4018a5db8747495f
log	0x407da700d62db2ad	0x4018a6057dbfe1de	0x4018a6057dbfe1de
log	0x407da856194db3a0	0x4018a63385b281ea	0x4018a63385b281ea
log	0x407da9b222306d50	0x4018a662755f3a9e	0x4018a662755f3a9e
log	0x407dab259fbb77ec	0x4018a6948c775341	0x4018a6948c775341
log	0x407dac7fcd82937b	0x4018a6c337a6947b	0x4018a6c337a6947b
log	0x407dadec52d2f6b2	0x4018a6f4598be099	0x4018a6f4598be099
log	0x407daf4b78ba0b36	0x4018a723abc8c55f	0x4018a723abc8c55f
log	0x407db0864236a31f	0x4018a74e15bf551e	0x4018a74e15bf551e
log	0x407db1e8f7d12bea	0x4018a77ddea600b3	0x4018a77ddea600b3
log	0x407db35e475df76f	0x4018a7b026a60335	0x4018a7b026a60335
log	0x407db4e4ee2ee6c5	0x4018a7e4c1ee33c8	0x4018a7e4c1ee33c8
log	0x407db6427052126e	0x4018a813d08dab8f	0x4018a813d08dab8f
log	0x407db799ad7b5864	0x4018a84204fb3046	0x4018a84204fb3046
log	0x407db90682a79f62	0x4018a8731f45a370	0x4018a8731f45a370
log	0x407dba85002eae6d	0x4018a8a6976d8c2e	0x4018a8a6976d8c2e
log	0x407dbc38feb762a1	0x4018a8e13f8cff6f	0x4018a8e13f8cff6f
log	0x407dbd8837727401	0x4018a90e56aae4df	0x4018a90e56aae4df
log	0x407dbee8f5c3cd3f	0x4018a93dc6fe0c2b	0x4018a93dc6fe0c2b
log	0x407dc0910bd27fab	0x4018a976cc9c6aff	0x4018a976cc9c6aff
log	0x407dc238542c1b10	0x4018a9afb367abef	0x4018a9afb367abef
log	0x407dc3821dfc1553	0x4018a9dc0681e658	0x4018a9dc0681e658
log	0x407dc5241ffa4d60	0x4018aa14323d8269	0x4018aa14323d8269
log	0x407dc6a48e7ad81e	0x4018aa47d836a02f	0x4018aa47d836a02f
log	0x407dc833c2067fa6	0x4018aa7d77699dfd	0x4018aa7d77699dfd
log	0x407dc9c7aa419aff	0x4018aab3b59245e2	0x4018aab3b59245e2
log	0x407dcb6f7f9717f7	0x4018aaec9db1fcc2	0x4018aaec9db1fcc2
log	0x407dccfd2c272222	0x4018ab21ffca4853	0x4018ab21ffca4853
log	0x407dce3d4fdd1833	0x4018ab4cf761fb8c	0x4018ab4cf761fb8c
log	0x407dcfe434ee479a	0x4018ab85b6c16dcf	0x4018ab85b6c16dcf
log	0x407dd19232e2fa0d	0x4018abbf66b5c1ad	0x4018abbf66b5c1ad
log	0x407dd31d95b536d5	0x4018abf46f438ae2	0x4018abf46f438ae2
log	0x407dd4818c48485e	0x4018ac242bc9cc33	0x4018ac242bc9cc33
log	0x407dd63a4d7069e1	0x4018ac5f443096c1	0x4018ac5f443096c1
log	0x407dd7e00787c466	0x4018ac97cc4c6391	0x4018ac97cc4c6391
log	0x407dd971a6e3fbf1	0x4018accd9f98d4ca	0x4018accd9f98d4ca
log	0x407ddb0f3100f139	0x4018ad0508cd1bdf	0x4018ad0508cd1bdf
log	0x407ddcada421be66	0x4018ad3c8e384905	0x4018ad3c8e384905
log	0x407dde4ead1f381c	0x4018ad74694417fc	0x4018ad74694417fc
log	0x407ddfb8d2b9f178	0x4018ada4e7ddeeaa	0x4018ada4e7ddeeaa
log	0x407de14c070ffd5c	0x4018addae33e1079	0x4018addae33e1079
log	0x407de2b46c003515	0x4018ae0b20f0c5b5	0x4018ae0b20f0c5b5
log	0x407de4170eed080d	0x4018ae3a971d5e0d	0x4018ae3a971d5e0d
log	0x407de5421196d4e4	0x4018ae6299c7d29c	0x4018ae6299c7d29c
log	0x407de6bf44f20623	0x4018ae95999f84b7	0x4018ae95999f84b7
log	0x407de80071f9b15f	0x4018aec08fb12213	0x4018aec08fb12213
log	0x407de9935a645623	0x4018aef671f8af36	0x4018aef671f8af36
log	0x407deae4bd9e27ae	0x4018af238edd6d2f	0x4018af238edd6d2f
log	0x407decb182b0f405	0x4018af6127f6d982	0x4018af6127f6d982
log	0x407dee3724f23d77	0x4018af953ba88190	0x4018af953ba88190
log	0x407defb2423c36f0	0x4018afc7e4e115ad	0x4018afc7e4e115ad
log	0x407df18526eeda5a	0x4018b00645824ed8	0x4018b00645824ed8
log	0x407df353e405cd13	0x4018b044144a91c7	0x4018b044144a91c7
log	0x407df53f597d09a8	0x4018b085b50ace4e	0x4018b085b50ace4e
log	0x407df6b2d1417dcc	0x4018b0b74d0dc7cc	0x4018b0b74d0dc7cc
log	0x407df84c539f562a	0x4018b0edf675c040	0x4018b0edf675c040
log	0x407df9dc7100622b	0x4018b1235c072feb	0x4018b1235c072feb
log	0x407dfb6b93a0c893	0x4018b1589d5bd741	0x4018b1589d5bd741
log	0x407dfd0caaf76a87	0x4018b190410db9d6	0x4018b190410db9d6
log	0x407dfe8124c21fc2	0x4018b1c1ee92e018	0x4018b1c1ee92e018
log	0x407e0000c6dab18d	0x4018b1f516869711	0x4018b1f516869711
log	0x407e01b642131368	0x4018b22f698e043e	0x4018b22f698e043e
log	0x407e03813fe9181c	0x4018b26c9725a3e6	0x4018b26c9725a3e6
log	0x407e05104b9984ba	0x4018b2a1c44fc2c4	0x4018b2a1c44fc2c4
log	0x407e06e27c74c09c	0x4018b2dfe0972c0d	0x4018b2dfe0972c0d
log	0x407e085c96c0eeec	0x4018b3123db2fbfd	0x4018b3123db2fbfd
log	0x407e09be4bf19f55	0x4018b34158b5df9f	0x4018b34158b5df9f
log	0x407e0b69027f0ad5	0x4018b37a29d1cd2f	0x4018b37a29d1cd2f
log	0x407e0d3c7112f957	0x4018b3b863451cdc	0x4018b3b863451cdc
log	0x407e0f218725ce28	0x4018b3f8f25b7e9b	0x4018b3f8f25b7e9b
log	0x407e10f888a89554	0x4018b4379dd42527	0x4018b4379dd42527
log	0x407e12bad616566b	0x4018b4738482c1d5	0x4018b4738482c1d5
log	0x407e1469e09f1265	0x4018b4acd7fbab3b	0x4018b4acd7fbab3b
log	0x407e161bbccb63ce	0x4018b4e6883072d9	0x4018b4e6883072d9
log	0x407e1810e47efc27	0x4018b52927037f91	0x4018b52927037f91
log	0x407e1a08d17235a0	0x4018b56c1fc08166	0x4018b56c1fc08166
log	0x407e1bcb9ffd5ecf	0x4018b5a8058d9b08	0x4018b5a8058d9b08
log	0x407e1e00ccb4553f	0x4018b5f318876c8d	0x4018b5f318876c8d
log	0x407e2045a8411d8e	0x4018b6403b136bf8	0x4018b6403b136bf8
log	0x407e222e0a504991	0x4018b681116868d2	0x4018b681116868d2
log	0x407e240747e3c63c	0x4018b6bfe12fbb92	0x4018b6bfe12fbb92
log	0x407e25dea9c47574	0x4018b6fe6dff7907	0x4018b6fe6dff7907
log	0x407e277a6ec54b6a	0x4018b7350ea495b2	0x4018b7350ea495b2
log	0x407e291feb0439c5	0x4018b76cf63db5b9	0x4018b76cf63db5b9
log	0x407e2ab46aa33d2a	0x4018b7a29a2e0bf9	0x4018b7a29a2e0bf9
log	0x407e2c691de630bc	0x4018b7dc8026a1de	0x4018b7dc8026a1de
log	0x407e2e04a7c38e7e	0x4018b8130d1df9cf	0x4018b8130d1df9cf
log	0x407e2fb11b0ed0ac	0x4018b84bd4dffe26	0x4018b84bd4dffe26
log	0x407e315c0b19da69	0x4018b884662e6fcf	0x4018b884662e6fcf
log	0x407e334cee80c71b	0x4018b8c63835d5a6	0x4018b8c63835d5a6
log	0x407e350f2275617b	0x4018b901d76f8595	0x4018b901d76f8595
log	0x407e369e3d9393e6	0x4018b936af6ac36b	0x4018b936af6ac36b
log	0x407e37f174ccbafc	0x4018b963973bb703	0x4018b963973bb703
log	0x407e39ddc7193628	0x4018b9a4c03592ca	0x4018b9a4c03592ca
log	0x407e3b49487304db	0x4018b9d4d9f0126f	0x4018b9d4d9f0126f
log	0x407e3cf8753af9db	0x4018ba0de50b5dd2	0x4018ba0de50b5dd2
log	0x407e3ea3428e6320	0x4018ba4658ebc6f8	0x4018ba4658ebc6f8
log	0x407e4077f35bb997	0x4018ba84539878d0	0x4018ba84539878d0
log	0x407e422e879b5fb6	0x4018babe4f806ca0	0x4018babe4f806ca0
log	0x407e43e74a54658c	0x4018baf891ef8da5	0x4018baf891ef8da5
log	0x407e45cd78c22655	0x4018bb38d178609b	0x4018bb38d178609b
log	0x407e473f149b0559	0x4018bb69a6a72c89	0x4018bb69a6a72c89
log	0x407e49115e0af72a	0x4018bba73e6ebb1c	0x4018bba73e6ebb1c
log	0x407e4ab63d82bb06	0x4018bbded354bca0	0x4018bbded354bca0
log	0x407e4c0e9ef0ec84	0x4018bc0c4bed8d90	0x4018bc0c4bed8d90
log	0x407e4d9865ee32bc	0x4018bc4047bc84b2	0x4018bc4047bc84b2
log	0x407e4ef8d7f7e47d	0x4018bc6ecc7c9821	0x4018bc6ecc7c9821
log	0x407e50b9c1a875f2	0x4018bcaa09b4c953	0x4018bcaa09b4c953
log	0x407e525e22a650fb	0x4018bce17fe1a747	0x4018bce17fe1a747
log	0x407e54226c2feb86	0x4018bd1d286639ce	0x4018bd1d286639ce
log	0x407e55bc515f208b	0x4018bd533673bf44	0x4018bd533673bf44
log	0x407e5783cb5d2cb6	0x4018bd8f43fb425c	0x4018bd8f43fb425c
log	0x407e59103b7f2068	0x4018bdc385f09822	0x4018bdc385f09822
log	0x407e5a878d44f5ff	0x4018bdf4fcc928f1	0x4018bdf4fcc928f1
log	0x407e5bee39dca901	0x4018be243fceeb8f	0x4018be243fceeb8f
log	0x407e5d4dc59dc691	0x4018be5290424ec9	0x4018be5290424ec9
log	0x407e5ea56bce1b41	0x4018be7fd45aeb8a	0x4018be7fd45aeb8a
log	0x407e6035ad99851c	0x4018beb48ac93386	0x4018beb48ac93386
log	0x407e61b3fec5fff3	0x4018bee6e1d96f97	0x4018bee6e1d96f97
log	0x407e6372b576dd11	0x4018bf21b07194e3	0x4018bf21b07194e3
log	0x407e64be21db0cd2	0x4018bf4d4f7c7ef1	0x4018bf4d4f7c7ef1
log	0x407e66475c2c9fdc	0x4018bf810e917c6f	0x4018bf810e917c6f
log	0x407e67d7add6bba2	0x4018bfb5b9da7424	0x4018bfb5b9da7424
log	0x407e693f1a77d92f	0x4018bfe501716bc5	0x4018bfe501716bc5
log	0x407e6ab0214670a0	0x4018c0158a1e05ca	0x4018c0158a1e05ca
log	0x407e6c5ab9ca3f65	0x4018c04da2358878	0x4018c04da2358878
log	0x407e6dca8777b105	0x4018c07dfcc37f0e	0x4018c07dfcc37f0e
log	0x407e6f4c7f2cbc2c	0x4018c0b0b82f70b7	0x4018c0b0b82f70b7
log	0x407e70cbed7490fa	0x4018c0e31bc1d904	0x4018c0e31bc1d904
log	0x407e725443cbd50e	0x4018c116a86645ca	0x4018c116a86645ca
log	0x407e7416d025508d	0x4018c151d7d2cdfd	0x4018c151d7d2cdfd
log	0x407e759e7fdec3af	0x4018c185490334cd	0x4018c185490334cd
log	0x407e7707226199e5	0x4018c1b4a3e82619	0x4018c1b4a3e82619
log	0x407e78d05d934790	0x4018c1f0aac899ee	0x4018c1f0aac899ee
log	0x407e7a589b5ad3a0	0x4018c22426a40a43	0x4018c22426a40a43
log	0x407e7ba3ba71bde8	0x4018c24f9ac517f3	0x4018c24f9ac517f3
log	0x407e7d21f58e6fde	0x4018c281c1a5239c	0x4018c281c1a5239c
log	0x407e7e9eb7f24418	0x4018c2b3b4a64a05	0x4018c2b3b4a64a05
log	0x407e7ffea959ae61	0x4018c2e1ddc03616	0x4018c2e1ddc03616
log	0x407e81a3e584b25b	0x4018c3191ab7f54f	0x4018c3191ab7f54f
log	0x407e836818fd0642	0x4018c35463e875bb	0x4018c35463e875bb
log	0x407e84f0b55e4935	0x4018c387da4b0ab1	0x4018c387da4b0ab1
log	0x407e8687499085f9	0x4018c3bd22a96ab3	0x4018c3bd22a96ab3
log	0x407e87ead46ea4d9	0x4018c3ebb887c33f	0x4018c3ebb887c33f
log	0x407e894ceb2cec6e	0x4018c41a1b88e793	0x4018c41a1b88e793
log	0x407e8b0639c69fda	0x4018c453e89df03f	0x4018c453e89df03f
log	0x407e8ccc2c56eb8b	0x4018c48f5a21f75b	0x4018c48f5a21f75b
log	0x407e8e565a4fc9fc	0x4018c4c2f54575ca	0x4018c4c2f54575ca
log	0x407e8fe4487682a6	0x4018c4f70b7aaca5	0x4018c4f70b7aaca5
log	0x407e913ff75b2fae	0x4018c5248bcb1a38	0x4018c5248bcb1a38
log	0x407e92e4fb8f328b	0x4018c55ba242c8f8	0x4018c55ba242c8f8
log	0x407e94700c880b44	0x4018c58f50cd5efa	0x4018c58f50cd5efa
log	0x407e96624297746b	0x4018c5d079e3426e	0x4018c5d079e3426e
log	0x407e97d23726682c	0x4018c600971720f7	0x4018c600971720f7
log	0x407e998a0c219b90	0x4018c63a1760e2d7	0x4018c63a1760e2d7
log	0x407e9b32e04df389	0x4018c6719e79ef6b	0x4018c6719e79ef6b
log	0x407e9ce795060aef	0x4018c6aaafdab2c5	0x4018c6aaafdab2c5
log	0x407e9e5d922ff3b3	0x4018c6db8c988d71	0x4018c6db8c988d71
log	0x407e9fe780fc0256	0x4018c70f01e0474c	0x4018c70f01e0474c
log	0x407ea1899ae5fd44	0x4018c7459c87d14b	0x4018c7459c87d14b
log	0x407ea354d46ca905	0x4018c78192bd2c33	0x4018c78192bd2c33
log	0x407ea4dc05e1d96c	0x4018c7b4a4220231	0x4018c7b4a4220231
log	0x407ea693220c63ff	0x4018c7edf3d6df9d	0x4018c7edf3d6df9d
log	0x407ea8429a4c45fe	0x4018c826412442b5	0x4018c826412442b5
log	0x407eaa0e06c511e6	0x4018c86230d939a1	0x4018c86230d939a1
log	0x407eab72fd3ece4c	0x4018c890c02c200a	0x4018c890c02c200a
log	0x407ead36d104739f	0x4018c8cbac12f89c	0x4018c8cbac12f89c
log	0x407eaeb6074bb99b	0x4018c8fda2a75720	0x4018c8fda2a75720
log	0x407eb06e2ddd987f	0x4018c93702aef0ec	0x4018c93702aef0ec
log	0x407eb245db34759c	0x4018c9747b3286fb	0x4018c9747b3286fb
log	0x407eb3bafea2a854	0x4018c9a5198fa2ff	0x4018c9a5198fa2ff
log	0x407eb55eafebe1e0	0x4018c9dbc605714a	0x4018c9dbc605714a
log	0x407eb6eb5c2a9ba8	0x4018ca0f701b8899	0x4018ca0f701b8899
log	0x407eb8a752fdc5b4	0x4018ca493feabc67	0x4018ca493feabc67
log	0x407eba7623c0ddc3	0x4018ca8580ac1b8b	0x4018ca8580ac1b8b
log	0x407ebc03015f450a	0x4018cab9289fe7b7	0x4018cab9289fe7b7
log	0x407ebe0630455385	0x4018cafc33253fe1	0x4018cafc33253fe1
log	0x407ebfb4e494fe6a	0x4018cb343c049019	0x4018cb343c049019
log	0x407ec1ac9771c1b9	0x4018cb75c01f5e78	0x4018cb75c01f5e78
log	0x407ec36952f0b00e	0x4018cbaf954a7a01	0x4018cbaf954a7a01
log	0x407ec57264548aa5	0x4018cbf35384eb9e	0x4018cbf35384eb9e
log	0x407ec74d3dc3b2fc	0x4018cc310b984579	0x4018cc310b984579
log	0x407ec8ee0bb1e0f1	0x4018cc673539c885	0x4018cc673539c885
log	0x407ecacd357d9c6e	0x4018cca575c77fbe	0x4018cca575c77fbe
log	0x407ecc9d7bfd02bb	0x4018cce1c390d19c	0x4018cce1c390d19c
log	0x407ece846f672d37	0x4018cd20ff86e97e	0x4018cd20ff86e97e
log	0x407ed0ab5818c646	0x4018cd6884f9960a	0x4018cd6884f9960a
log	0x407ed29ad9b79c96	0x4018cda8d4da021c	0x4018cda8d4da021c
log	0x407ed476b804f89c	0x4018cde6946dc659	0x4018cde6946dc659
log	0x407ed64b1dce92ad	0x4018ce2358343aec	0x4018ce2358343aec
log	0x407ed805d7c77da3	0x4018ce5cc41c39ff	0x4018ce5cc41c39ff
log	0x407eda2927a6f283	0x4018cea3bc228c62	0x4018cea3bc228c62
log	0x407edbfc326a501a	0x4018cee047b5a141	0x4018cee047b5a141
log	0x407eddd078c41d25	0x4018cf1cf89a2aee	0x4018cf1cf89a2aee
log	0x407edfeeaf2334e0	0x4018cf633a2d7e06	0x4018cf633a2d7e06
log	0x407ee19df44a151f	0x4018cf9b1847065e	0x4018cf9b1847065e
log	0x407ee38bd2f129ae	0x4018cfdb0e9bea8c	0x4018cfdb0e9bea8c
log	0x407ee567a08e22d3	0x4018d018aa29bf3b	0x4018d018aa29bf3b
log	0x407ee6ff00a6d8b2	0x4018d04d6694b65a	0x4018d04d6694b65a
log	0x407ee913b0249051	0x4018d09257adee25	0x4018d09257adee25
log	0x407eeae77dfeeafd	0x4018d0cedf47d5d9	0x4018d0cedf47d5d9
log	0x407eed2fc899204f	0x4018d11a7465ca68	0x4018d11a7465ca68
log	0x407eef11851bfdfe	0x4018d158c127d6cf	0x4018d158c127d6cf
log	0x407ef14979396813	0x4018d1a22f6c6bef	0x4018d1a22f6c6bef
log	0x407ef354611d655a	0x4018d1e5c60906fb	0x4018d1e5c60906fb
log	0x407ef55149e8e14c	0x4018d227893b03be	0x4018d227893b03be
log	0x407ef7da20775ee2	0x4018d27b5b46bbd2	0x4018d27b5b46bbd2
log	0x407ef9caa36a2f64	0x4018d2bb7b056ba8	0x4018d2bb7b056ba8
log	0x407efb914bca19e9	0x4018d2f62f77aeb4	0x4018d2f62f77aeb4
log	0x407efdade21592bf	0x4018d33bf7e17b2a	0x4018d33bf7e17b2a
log	0x407f001e0945d67a	0x4018d38c83eddd26	0x4018d38c83eddd26
log	0x407f0212404ede21	0x4018d3cd0ce1a940	0x4018d3cd0ce1a940
log	0x407f03cfb029741b	0x4018d4068137c502	0x4018d4068137c502
log	0x407f063546fe4fcb	0x4018d455a0aaf641	0x4018d455a0aaf641
log	0x407f08512d40ddce	0x4018d49b3a75c870	0x4018d49b3a75c870
log	0x407f0ac33f5856c1	0x4018d4ebea286e3f	0x4018d4ebea286e3f
log	0x407f0c6dbe5069af	0x4018d522ddba6ad8	0x4018d522ddba6ad8
log	0x407f0e52c40c4faa	0x4018d5615827ab80	0x4018d5615827ab80
log	0x407f10531338b609	0x4018d5a35245fb81	0x4018d5a35245fb81
log	0x407f1234c1e87355	0x4018d5e156ca125e	0x4018d5e156ca125e
log	0x407f146a4e0c1633	0x4018d62a22c03886	0x4018d62a22c03886
log	0x407f16726f871af6	0x4018d66d11929ce6	0x4018d66d11929ce6
log	0x407f18a89ec67b87	0x4018d6b5e895fa10	0x4018d6b5e895fa10
log	0x407f1b16281264c3	0x4018d705d89e3399	0x4018d705d89e3399
log	0x407f1d37752dd5c7	0x4018d74bf57a4170	0x4018d74bf57a4170
log	0x407f1fa905c9dcbb	0x4018d79c5e5863e2	0x4018d79c5e5863e2
log	0x407f21da702dd5f9	0x4018d7e482f04faa	0x4018d7e482f04faa
log	0x407f23dc7a2301ad	0x4018d8268c8cc4b3	0x4018d8268c8cc4b3
log	0x407f25f837397e6e	0x4018d86bdec951b6	0x4018d86bdec951b6
